product_name,category,product_family,product_line,platform,model_number,maximum_memory_channels,maximum_memory_size,maximum_memory_bandwidth,memory_type,maximum_memory_speed,dpc,ECC_memory_supported,physical_address_extensions,product_specification,compliance_description,specification_code,ordering_code,url,store,data_panel_key
Intel® Core™ i3-1005G1 Processor,processor,10th Generation Intel® Core™ i3 Processors,Products formerly Ice Lake,Mobile,i3-1005G1,2,64 GB,58.3 GB/s,"DDR4-3200, LPDDR4-3733",3733 MT/s,,No,,"{""Essentials"": {""Product Collection"": [""10th Generation Intel® Core™ i3 Processors""], ""Code Name"": [""Products formerly Ice Lake""], ""Vertical Segment"": [""Mobile""], ""Processor Number"": [""i3-1005G1""], ""Lithography"": [""10 nm""]}, ""CPU Specifications"": {""Total Cores"": [""2""], ""Total Threads"": [""4""], ""Max Turbo Frequency"": [""3.40 GHz""], ""Processor Base Frequency"": [""1.20 GHz""], ""Cache"": [""4 MB Intel® Smart Cache""], ""Bus Speed"": [""4 GT/s""], ""TDP"": [""15 W""], ""Configurable TDP-down Base Frequency"": [""900 MHz""], ""Configurable TDP-down"": [""13 W""]}, ""Supplemental Information"": {""Marketing Status"": [""Discontinued""], ""Launch Date"": [""Q3'19""], ""Embedded Options Available"": [""No""], ""Use Conditions"": [""PC/Client/Tablet""], ""Datasheet"": [""View now""]}, ""Memory Specifications"": {""Max Memory Size (dependent on memory type)"": [""64 GB""], ""Memory Types"": [""DDR4-3200, LPDDR4-3733""], ""Max # of Memory Channels"": [""2""], ""Max Memory Bandwidth"": [""58.3 GB/s""], ""ECC Memory Supported   ‡"": [""No""]}, ""GPU Specifications"": {""GPU Name‡"": [""Intel® UHD Graphics for 10th Gen Intel® Processors""], ""Graphics Base Frequency"": [""300 MHz""], ""Graphics Max Dynamic Frequency"": [""900 MHz""], ""Graphics Output"": [""eDP/DP/HDMI""], ""Max Resolution (HDMI)‡"": [""4096 x 2304@60Hz""], ""Max Resolution (DP)‡"": [""5120 x 3200@60Hz""], ""Max Resolution (eDP - Integrated Flat Panel)‡"": [""5120 x 3200@60Hz""], ""DirectX* Support"": [""12""], ""OpenGL* Support"": [""4.6""], ""Intel® Quick Sync Video"": [""Yes""], ""# of Displays Supported ‡"": [""3""], ""Device ID"": [""0x8A56""]}, ""Expansion Options"": {""PCI Express Revision"": [""3.0""]}, ""Package Specifications"": {""Sockets Supported"": [""FCBGA1526""], ""Max CPU Configuration"": [""1""], ""TJUNCTION"": [""100°C""], ""Package Size"": [""50mm x 25mm""]}, ""Advanced Technologies"": {""Intel® Gaussian & Neural Accelerator"": [""1.0""], ""Intel® Deep Learning Boost (Intel® DL Boost) on CPU"": [""Yes""], ""Intel® Adaptix™ Technology"": [""Yes""], ""Intel® Optane™ Memory Supported ‡"": [""Yes""], ""Intel® Speed Shift Technology"": [""Yes""], ""Intel® Thermal Velocity Boost"": [""No""], ""Intel® Turbo Boost Technology ‡"": [""2.0""], ""Intel® Hyper-Threading Technology ‡"": [""Yes""], ""Intel® Transactional Synchronization Extensions"": [""No""], ""Intel® 64 ‡"": [""Yes""], ""Instruction Set"": [""64-bit""], ""Instruction Set Extensions"": [""Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2, Intel® AVX-512""], ""Idle States"": [""Yes""], ""Thermal Monitoring Technologies"": [""Yes""]}, ""Security & Reliability"": {""Intel® Secure Key"": [""Yes""], ""Intel® AES New Instructions"": [""Yes""], ""Intel® Software Guard Extensions (Intel® SGX)"": [""Yes with Intel® ME""], ""Intel® OS Guard"": [""Yes""], ""Intel® Trusted Execution Technology ‡"": [""No""], ""Execute Disable Bit ‡"": [""Yes""], ""Intel® Boot Guard"": [""Yes""], ""Intel® Stable IT Platform Program (SIPP)"": [""No""], ""Intel® Virtualization Technology (VT-x) ‡"": [""Yes""], ""Intel® Virtualization Technology for Directed I/O (VT-d) ‡"": [""Yes""], ""Intel® VT-x with Extended Page Tables (EPT) ‡"": [""Yes""]}}","Intel® Core™ i3-1005G1 Processor (4M Cache, up to 3.40 GHz) FC-BGA16F, Tray",SRG0S,FJ8068904312504,https://www.intel.com/content/www/us/en/products/sku/196588/intel-core-i31005g1-processor-4m-cache-up-to-3-40-ghz.html,Intel,PanelLabel122139
Intel® Core™ i5-1035G7 Processor,processor,10th Generation Intel® Core™ i5 Processors,Products formerly Ice Lake,Mobile,i5-1035G7,2,64 GB,58.3 GB/s,"DDR4-3200, LPDDR4-3733",3733 MT/s,,No,,"{""Essentials"": {""Product Collection"": [""10th Generation Intel® Core™ i5 Processors""], ""Code Name"": [""Products formerly Ice Lake""], ""Vertical Segment"": [""Mobile""], ""Processor Number"": [""i5-1035G7""], ""Lithography"": [""10 nm""]}, ""CPU Specifications"": {""Total Cores"": [""4""], ""Total Threads"": [""8""], ""Max Turbo Frequency"": [""3.70 GHz""], ""Processor Base Frequency"": [""1.20 GHz""], ""Cache"": [""6 MB Intel® Smart Cache""], ""Bus Speed"": [""4 GT/s""], ""TDP"": [""15 W""], ""Configurable TDP-up Base Frequency"": [""1.50 GHz""], ""Configurable TDP-up"": [""25 W""], ""Configurable TDP-down Base Frequency"": [""800 MHz""], ""Configurable TDP-down"": [""12 W""]}, ""Supplemental Information"": {""Marketing Status"": [""Discontinued""], ""Launch Date"": [""Q3'19""], ""Embedded Options Available"": [""No""], ""Use Conditions"": [""PC/Client/Tablet""], ""Datasheet"": [""View now""]}, ""Memory Specifications"": {""Max Memory Size (dependent on memory type)"": [""64 GB""], ""Memory Types"": [""DDR4-3200, LPDDR4-3733""], ""Max # of Memory Channels"": [""2""], ""Max Memory Bandwidth"": [""58.3 GB/s""], ""ECC Memory Supported   ‡"": [""No""]}, ""GPU Specifications"": {""GPU Name‡"": [""Intel® Iris® Plus Graphics""], ""Graphics Base Frequency"": [""300 MHz""], ""Graphics Max Dynamic Frequency"": [""1.05 GHz""], ""Graphics Output"": [""eDP/DP/HDMI""], ""Max Resolution (HDMI)‡"": [""4096 x 2304@60Hz""], ""Max Resolution (DP)‡"": [""5120 x 3200@60Hz""], ""Max Resolution (eDP - Integrated Flat Panel)‡"": [""5120 x 3200@60Hz""], ""DirectX* Support"": [""12""], ""OpenGL* Support"": [""4.6""], ""Intel® Quick Sync Video"": [""Yes""], ""# of Displays Supported ‡"": [""3""], ""Device ID"": [""0x8A52""]}, ""Expansion Options"": {""PCI Express Revision"": [""3.0""]}, ""Package Specifications"": {""Sockets Supported"": [""FCBGA1526""], ""Max CPU Configuration"": [""1""], ""TJUNCTION"": [""100°C""], ""Package Size"": [""50mm x 25mm""]}, ""Advanced Technologies"": {""Intel® Gaussian & Neural Accelerator"": [""1.0""], ""Intel® Deep Learning Boost (Intel® DL Boost) on CPU"": [""Yes""], ""Intel® Adaptix™ Technology"": [""Yes""], ""Intel® Optane™ Memory Supported ‡"": [""Yes""], ""Intel® Speed Shift Technology"": [""Yes""], ""Intel® Thermal Velocity Boost"": [""No""], ""Intel® Turbo Boost Technology ‡"": [""2.0""], ""Intel® Hyper-Threading Technology ‡"": [""Yes""], ""Intel® Transactional Synchronization Extensions"": [""No""], ""Intel® 64 ‡"": [""Yes""], ""Instruction Set"": [""64-bit""], ""Instruction Set Extensions"": [""Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2, Intel® AVX-512""], ""Idle States"": [""Yes""], ""Thermal Monitoring Technologies"": [""Yes""]}, ""Security & Reliability"": {""Intel® Secure Key"": [""Yes""], ""Intel® AES New Instructions"": [""Yes""], ""Intel® Software Guard Extensions (Intel® SGX)"": [""Yes with Intel® ME""], ""Intel® OS Guard"": [""Yes""], ""Intel® Trusted Execution Technology ‡"": [""No""], ""Execute Disable Bit ‡"": [""Yes""], ""Intel® Boot Guard"": [""Yes""], ""Intel® Stable IT Platform Program (SIPP)"": [""No""], ""Intel® Virtualization Technology (VT-x) ‡"": [""Yes""], ""Intel® Virtualization Technology for Directed I/O (VT-d) ‡"": [""Yes""], ""Intel® VT-x with Extended Page Tables (EPT) ‡"": [""Yes""]}}","Intel® Core™ i5-1035G7 Processor (6M Cache, up to 3.70 GHz) FC-BGA16F, Tray",SRGKJ,FJ8068904312203,https://www.intel.com/content/www/us/en/products/sku/196592/intel-core-i51035g7-processor-6m-cache-up-to-3-70-ghz.html,Intel,PanelLabel122139
Intel® Core™ i7-1065G7 Processor,processor,10th Generation Intel® Core™ i7 Processors,Products formerly Ice Lake,Mobile,i7-1065G7,2,64 GB,58.3 GB/s,"DDR4-3200, LPDDR4-3733",3733 MT/s,,No,,"{""Essentials"": {""Product Collection"": [""10th Generation Intel® Core™ i7 Processors""], ""Code Name"": [""Products formerly Ice Lake""], ""Vertical Segment"": [""Mobile""], ""Processor Number"": [""i7-1065G7""], ""Lithography"": [""10 nm""]}, ""CPU Specifications"": {""Total Cores"": [""4""], ""Total Threads"": [""8""], ""Max Turbo Frequency"": [""3.90 GHz""], ""Processor Base Frequency"": [""1.30 GHz""], ""Cache"": [""8 MB Intel® Smart Cache""], ""Bus Speed"": [""4 GT/s""], ""TDP"": [""15 W""], ""Configurable TDP-up Base Frequency"": [""1.50 GHz""], ""Configurable TDP-up"": [""25 W""], ""Configurable TDP-down Base Frequency"": [""1.00 GHz""], ""Configurable TDP-down"": [""12 W""]}, ""Supplemental Information"": {""Marketing Status"": [""Discontinued""], ""Launch Date"": [""Q3'19""], ""Embedded Options Available"": [""No""], ""Use Conditions"": [""PC/Client/Tablet""], ""Datasheet"": [""View now""]}, ""Memory Specifications"": {""Max Memory Size (dependent on memory type)"": [""64 GB""], ""Memory Types"": [""DDR4-3200, LPDDR4-3733""], ""Max # of Memory Channels"": [""2""], ""Max Memory Bandwidth"": [""58.3 GB/s""], ""ECC Memory Supported   ‡"": [""No""]}, ""GPU Specifications"": {""GPU Name‡"": [""Intel® Iris® Plus Graphics""], ""Graphics Base Frequency"": [""300 MHz""], ""Graphics Max Dynamic Frequency"": [""1.10 GHz""], ""Graphics Output"": [""eDP/DP/HDMI""], ""Max Resolution (HDMI)‡"": [""4096 x 2304@60Hz""], ""Max Resolution (DP)‡"": [""5120 x 3200@60Hz""], ""Max Resolution (eDP - Integrated Flat Panel)‡"": [""5120 x 3200@60Hz""], ""DirectX* Support"": [""12""], ""OpenGL* Support"": [""4.6""], ""Intel® Quick Sync Video"": [""Yes""], ""# of Displays Supported ‡"": [""3""], ""Device ID"": [""0x8A52""]}, ""Expansion Options"": {""PCI Express Revision"": [""3.0""]}, ""Package Specifications"": {""Sockets Supported"": [""FCBGA1526""], ""Max CPU Configuration"": [""1""], ""TJUNCTION"": [""100°C""], ""Package Size"": [""50mm x 25mm""]}, ""Advanced Technologies"": {""Intel® Gaussian & Neural Accelerator"": [""1.0""], ""Intel® Deep Learning Boost (Intel® DL Boost) on CPU"": [""Yes""], ""Intel® Adaptix™ Technology"": [""Yes""], ""Intel® Optane™ Memory Supported ‡"": [""Yes""], ""Intel® Speed Shift Technology"": [""Yes""], ""Intel® Thermal Velocity Boost"": [""No""], ""Intel® Turbo Boost Technology ‡"": [""2.0""], ""Intel® Hyper-Threading Technology ‡"": [""Yes""], ""Intel® Transactional Synchronization Extensions"": [""No""], ""Intel® 64 ‡"": [""Yes""], ""Instruction Set"": [""64-bit""], ""Instruction Set Extensions"": [""Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2, Intel® AVX-512""], ""Idle States"": [""Yes""], ""Thermal Monitoring Technologies"": [""Yes""]}, ""Security & Reliability"": {""Intel® Secure Key"": [""Yes""], ""Intel® AES New Instructions"": [""Yes""], ""Intel® Software Guard Extensions (Intel® SGX)"": [""Yes with Intel® ME""], ""Intel® OS Guard"": [""Yes""], ""Intel® Trusted Execution Technology ‡"": [""No""], ""Execute Disable Bit ‡"": [""Yes""], ""Intel® Boot Guard"": [""Yes""], ""Intel® Stable IT Platform Program (SIPP)"": [""No""], ""Intel® Virtualization Technology (VT-x) ‡"": [""Yes""], ""Intel® Virtualization Technology for Directed I/O (VT-d) ‡"": [""Yes""], ""Intel® VT-x with Extended Page Tables (EPT) ‡"": [""Yes""]}}","Intel® Core™ i7-1065G7 Processor (8M Cache, up to 3.90 GHz) FC-BGA16F, Tray",SRG0N,FJ8068904310403,https://www.intel.com/content/www/us/en/products/sku/196597/intel-core-i71065g7-processor-8m-cache-up-to-3-90-ghz.html,Intel,PanelLabel122139
Intel® Core™ i9-10980HK Processor,processor,10th Generation Intel® Core™ i9 Processors,Products formerly Comet Lake,Mobile,i9-10980HK,2,128 GB,45.8 GB/s,DDR4-2933,2933 MT/s,,No,,"{""Essentials"": {""Product Collection"": [""10th Generation Intel® Core™ i9 Processors""], ""Code Name"": [""Products formerly Comet Lake""], ""Vertical Segment"": [""Mobile""], ""Processor Number"": [""i9-10980HK""], ""Lithography"": [""14 nm""]}, ""CPU Specifications"": {""Total Cores"": [""8""], ""Total Threads"": [""16""], ""Max Turbo Frequency"": [""5.30 GHz""], ""Intel® Thermal Velocity Boost Frequency"": [""5.30 GHz""], ""Intel® Turbo Boost Max Technology 3.0 Frequency ‡"": [""5.10 GHz""], ""Processor Base Frequency"": [""2.40 GHz""], ""Cache"": [""16 MB Intel® Smart Cache""], ""Bus Speed"": [""8 GT/s""], ""TDP"": [""45 W""], ""Configurable TDP-up Base Frequency"": [""3.10 GHz""], ""Configurable TDP-up"": [""65 W""]}, ""Supplemental Information"": {""Marketing Status"": [""Discontinued""], ""Launch Date"": [""Q2'20""], ""Embedded Options Available"": [""No""], ""Use Conditions"": [""PC/Client/Tablet""], ""Datasheet"": [""View now""]}, ""Memory Specifications"": {""Max Memory Size (dependent on memory type)"": [""128 GB""], ""Memory Types"": [""DDR4-2933""], ""Max # of Memory Channels"": [""2""], ""Max Memory Bandwidth"": [""45.8 GB/s""], ""ECC Memory Supported   ‡"": [""No""]}, ""GPU Specifications"": {""GPU Name‡"": [""Intel® UHD Graphics for 10th Gen Intel® Processors""], ""Graphics Base Frequency"": [""350 MHz""], ""Graphics Max Dynamic Frequency"": [""1.25 GHz""], ""Graphics Output"": [""eDP/DP/HDMI/DVI""], ""4K Support"": [""Yes, at 60Hz""], ""Max Resolution (HDMI)‡"": [""4096 x 2304@30Hz""], ""Max Resolution (DP)‡"": [""4096 x 2304@60Hz""], ""Max Resolution (eDP - Integrated Flat Panel)‡"": [""4096 x 2304@60Hz""], ""DirectX* Support"": [""12""], ""OpenGL* Support"": [""4.5""], ""Intel® Quick Sync Video"": [""Yes""], ""# of Displays Supported ‡"": [""3""], ""Device ID"": [""0x9BC4""]}, ""Expansion Options"": {""PCI Express Revision"": [""4.0""], ""PCI Express Configurations ‡"": [""Up to 1x16, 2x8, 1x8+2x4""], ""Max # of PCI Express Lanes"": [""16""]}, ""Package Specifications"": {""Sockets Supported"": [""FCBGA1440""], ""Max CPU Configuration"": [""1""], ""TJUNCTION"": [""100°C""], ""Package Size"": [""42mm x 28mm""]}, ""Advanced Technologies"": {""Intel® Optane™ Memory Supported ‡"": [""Yes""], ""Intel® Speed Shift Technology"": [""Yes""], ""Intel® Thermal Velocity Boost"": [""Yes""], ""Intel® Turbo Boost Max Technology 3.0 ‡"": [""Yes""], ""Intel® Hyper-Threading Technology ‡"": [""Yes""], ""Intel® Transactional Synchronization Extensions"": [""No""], ""Intel® 64 ‡"": [""Yes""], ""Instruction Set"": [""64-bit""], ""Instruction Set Extensions"": [""Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2""], ""Idle States"": [""Yes""], ""Enhanced Intel SpeedStep® Technology"": [""Yes""], ""Thermal Monitoring Technologies"": [""Yes""], ""Intel® Flex Memory Access"": [""Yes""], ""Intel® Identity Protection Technology ‡"": [""Yes""]}, ""Security & Reliability"": {""Intel® Secure Key"": [""Yes""], ""Intel® AES New Instructions"": [""Yes""], ""Intel® Software Guard Extensions (Intel® SGX)"": [""Yes with Intel® ME""], ""Intel® OS Guard"": [""Yes""], ""Intel® Trusted Execution Technology ‡"": [""No""], ""Execute Disable Bit ‡"": [""Yes""], ""Intel® Boot Guard"": [""Yes""], ""Intel® Stable IT Platform Program (SIPP)"": [""No""], ""Intel® Virtualization Technology (VT-x) ‡"": [""Yes""], ""Intel® Virtualization Technology for Directed I/O (VT-d) ‡"": [""Yes""], ""Intel® VT-x with Extended Page Tables (EPT) ‡"": [""Yes""]}}","Intel® Core™ i9-10980HK Processor (16M Cache, up to 5.30 GHz) FC-BGA14F, Tray",SRH8T,CL8070104502004,https://www.intel.com/content/www/us/en/products/sku/201838/intel-core-i910980hk-processor-16m-cache-up-to-5-30-ghz.html,Intel,PanelLabel122139
Intel® Core™ i7-3960X Processor Extreme Edition,processor,Intel® Core™ X-series Processors,Products formerly Sandy Bridge E,Desktop,i7-3960X,4,64 GB,51.2 GB/s,DDR3 1066/1333/1600,1600 MT/s,,No,,"{""Essentials"": {""Product Collection"": [""Intel® Core™ X-series Processors""], ""Code Name"": [""Products formerly Sandy Bridge E""], ""Vertical Segment"": [""Desktop""], ""Processor Number"": [""i7-3960X""], ""Lithography"": [""32 nm""]}, ""CPU Specifications"": {""Total Cores"": [""6""], ""Total Threads"": [""12""], ""Max Turbo Frequency"": [""3.90 GHz""], ""Intel® Turbo Boost Technology 2.0 Frequency‡"": [""3.90 GHz""], ""Processor Base Frequency"": [""3.30 GHz""], ""Cache"": [""15 MB Intel® Smart Cache""], ""Bus Speed"": [""5 GT/s""], ""TDP"": [""130 W""]}, ""Supplemental Information"": {""Marketing Status"": [""Discontinued""], ""Launch Date"": [""Q4'11""], ""Servicing Status"": [""End of Servicing Updates""], ""End of Servicing Updates Date"": [""Tuesday, December 31, 2019""], ""Embedded Options Available"": [""No""], ""Description"": [""This product includes VT-d support only on the C2 stepping. Stepping information can be viewed via the menu on the left.""], ""Included Items"": [""Please note: The boxed product does not include a fan or heat sink""], ""Datasheet"": [""View now""]}, ""Memory Specifications"": {""Max Memory Size (dependent on memory type)"": [""64 GB""], ""Memory Types"": [""DDR3 1066/1333/1600""], ""Max # of Memory Channels"": [""4""], ""Max Memory Bandwidth"": [""51.2 GB/s""], ""ECC Memory Supported   ‡"": [""No""]}, ""Expansion Options"": {""PCI Express Revision"": [""2.0""], ""Max # of PCI Express Lanes"": [""40""]}, ""Package Specifications"": {""Sockets Supported"": [""FCLGA2011""], ""Max CPU Configuration"": [""1""], ""TCASE"": [""66.8°C""], ""Package Size"": [""52.5mm x 45.0mm""]}, ""Advanced Technologies"": {""Intel® Turbo Boost Technology ‡"": [""2.0""], ""Intel® Hyper-Threading Technology ‡"": [""Yes""], ""Intel® 64 ‡"": [""Yes""], ""Instruction Set"": [""64-bit""], ""Instruction Set Extensions"": [""Intel® SSE4.2, Intel® AVX""], ""Idle States"": [""Yes""], ""Enhanced Intel SpeedStep® Technology"": [""Yes""], ""Intel® Demand Based Switching"": [""No""], ""Thermal Monitoring Technologies"": [""Yes""], ""Intel® Identity Protection Technology ‡"": [""Yes""], ""Intel® Smart Response Technology"": [""Yes""]}, ""Security & Reliability"": {""Intel® AES New Instructions"": [""Yes""], ""Intel® Trusted Execution Technology ‡"": [""No""], ""Execute Disable Bit ‡"": [""Yes""], ""Intel® Virtualization Technology (VT-x) ‡"": [""Yes""], ""Intel® Virtualization Technology for Directed I/O (VT-d) ‡"": [""Yes""], ""Intel® VT-x with Extended Page Tables (EPT) ‡"": [""Yes""]}}","Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10, Tray",SR0KF,CM8061907184018,https://www.intel.com/content/www/us/en/products/sku/63696/intel-core-i73960x-processor-extreme-edition-15m-cache-up-to-3-90-ghz.html,Intel,PanelLabel122139
Intel® Core™ i3-1115G4 Processor,processor,11th Generation Intel® Core™ i3 Processors,Products formerly Tiger Lake,Mobile,i3-1115G4,2,64 GB,,"DDR4-3200, LPDDR4x-3733",3733 MT/s,,No,,"{""Essentials"": {""Product Collection"": [""11th Generation Intel® Core™ i3 Processors""], ""Code Name"": [""Products formerly Tiger Lake""], ""Vertical Segment"": [""Mobile""], ""Processor Number"": [""i3-1115G4""], ""Lithography"": [""10 nm SuperFin""]}, ""CPU Specifications"": {""Total Cores"": [""2""], ""Total Threads"": [""4""], ""Max Turbo Frequency"": [""4.10 GHz""], ""Cache"": [""6 MB Intel® Smart Cache""], ""Bus Speed"": [""4 GT/s""], ""Configurable TDP-up Base Frequency"": [""3.00 GHz""], ""Configurable TDP-up"": [""28 W""], ""Configurable TDP-down Base Frequency"": [""1.70 GHz""], ""Configurable TDP-down"": [""12 W""], ""Intel® Deep Learning Boost (Intel® DL Boost) on CPU"": [""Yes""]}, ""Supplemental Information"": {""Marketing Status"": [""Discontinued""], ""Launch Date"": [""Q3'20""], ""Embedded Options Available"": [""No""], ""Datasheet"": [""View now""]}, ""Memory Specifications"": {""Max Memory Size (dependent on memory type)"": [""64 GB""], ""Memory Types"": [""DDR4-3200, LPDDR4x-3733""], ""Max # of Memory Channels"": [""2""], ""ECC Memory Supported   ‡"": [""No""]}, ""GPU Specifications"": {""GPU Name‡"": [""Intel® UHD Graphics for 11th Gen Intel® Processors""], ""Graphics Max Dynamic Frequency"": [""1.25 GHz""], ""Graphics Output"": [""eDP 1.4b, MIPI-DSI 2.0, DP 1.4, HDMI 2.0b""], ""Execution Units"": [""48""], ""Max Resolution (HDMI)‡"": [""4096x2304@60Hz""], ""Max Resolution (DP)‡"": [""7680x4320@60Hz""], ""Max Resolution (eDP - Integrated Flat Panel)‡"": [""4096x2304@60Hz""], ""DirectX* Support"": [""12.1""], ""OpenGL* Support"": [""4.6""], ""OpenCL* Support"": [""3.0""], ""Multi-Format Codec Engines"": [""1""], ""Intel® Quick Sync Video"": [""Yes""], ""Intel® Clear Video HD Technology"": [""Yes""], ""# of Displays Supported ‡"": [""4""], ""Device ID"": [""0x9A78""]}, ""Expansion Options"": {""Intel® Thunderbolt™ 4"": [""Yes""], ""Microprocessor PCIe Revision"": [""Gen 4""], ""Chipset / PCH PCIe Revision"": [""Gen 3""]}, ""Package Specifications"": {""Sockets Supported"": [""FCBGA1449""], ""Max CPU Configuration"": [""1""], ""TJUNCTION"": [""100°C""], ""Package Size"": [""45.5x25""]}, ""Advanced Technologies"": {""Intel® Gaussian & Neural Accelerator"": [""2.0""], ""Intel® Smart Sound Technology"": [""Yes""], ""Intel® Wake on Voice"": [""Yes""], ""Intel® High Definition Audio"": [""Yes""], ""MIPI SoundWire*"": [""1.1""], ""Intel® Adaptix™ Technology"": [""Yes""], ""Intel® Optane™ Memory Supported ‡"": [""Yes""], ""Intel® Speed Shift Technology"": [""Yes""], ""Intel® Turbo Boost Technology ‡"": [""2.0""], ""Intel® Hyper-Threading Technology ‡"": [""Yes""], ""Instruction Set"": [""64-bit""], ""Instruction Set Extensions"": [""Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2, Intel® AVX-512""], ""Idle States"": [""Yes""], ""Thermal Monitoring Technologies"": [""Yes""], ""Intel® Volume Management Device (VMD)"": [""Yes""]}, ""Security & Reliability"": {""Intel® Control-Flow Enforcement Technology"": [""Yes""], ""Intel® Total Memory Encryption"": [""No""], ""Intel® AES New Instructions"": [""Yes""], ""Intel® Software Guard Extensions (Intel® SGX)"": [""No""], ""Intel® Trusted Execution Technology ‡"": [""No""], ""Intel® OS Guard"": [""Yes""], ""Intel® Boot Guard"": [""Yes""], ""Mode-based Execute Control (MBEC)"": [""Yes""], ""Intel® Stable IT Platform Program (SIPP)"": [""No""], ""Intel® Virtualization Technology (VT-x) ‡"": [""Yes""], ""Intel® Virtualization Technology for Directed I/O (VT-d) ‡"": [""Yes""], ""Intel® VT-x with Extended Page Tables (EPT) ‡"": [""Yes""]}}","Intel® Core™ i3-1115G4 Processor (6M Cache, up to 4.10 GHz) FC-BGA16F, Tray",SRK08,FH8069004531602,https://www.intel.com/content/www/us/en/products/sku/208652/intel-core-i31115g4-processor-6m-cache-up-to-4-10-ghz.html,Intel,PanelLabel122139
